anchor,concept,similarity
office supply,sock,0.3238949775695801
office supply,underwear,0.3237510919570923
office supply,locker,0.32371270656585693
office supply,rolling pin,0.3234952688217163
office supply,duckling,0.3227430582046509
office supply,hot-air balloon,0.3216700553894043
office supply,zipper,0.3212870657444
office supply,boat,0.3210872411727905
office supply,chest,0.3207935094833374
office supply,hairbrush,0.32076191902160645
office supply,appetizer,0.3205309212207794
office supply,bolo tie,0.32035717368125916
office supply,outfit,0.319743275642395
office supply,gun,0.31939446926116943
office supply,breadstick,0.31929707527160645
office supply,bag,0.3189948797225952
office supply,bunkbed,0.318970263004303
office supply,bathrobe,0.3185539245605469
office supply,meatball,0.31843826174736023
office supply,starfish,0.3182651400566101
office supply,button,0.3175208866596222
office supply,accordion,0.31735944747924805
office supply,corkscrew,0.316945880651474
office supply,checkers,0.3166589140892029
office supply,highchair,0.31652283668518066
office supply,handle,0.31638339161872864
office supply,bassinet,0.3159444332122803
office supply,hook,0.3151527941226959
office supply,lock,0.3148941397666931
office supply,macaroni,0.31454336643218994
office supply,swordfish,0.3137751817703247
office supply,whoopee cushion,0.31373143196105957
office supply,ship,0.31337130069732666
office supply,wheelbarrow,0.31323206424713135
office supply,raincoat,0.3129655122756958
office supply,paperclip,0.31241941452026367
office supply,egg,0.31234729290008545
office supply,uniform,0.3114902675151825
office supply,toast,0.31125354766845703
office supply,clothespin,0.3111955225467682
office supply,generator,0.3111816644668579
office supply,scarf,0.311065673828125
office supply,jigsaw puzzle,0.31097501516342163
office supply,almond,0.31055372953414917
office supply,tractor,0.31049102544784546
office supply,stuffing,0.3099513053894043
office supply,pumpkin,0.30945783853530884
office supply,roadsweeper,0.30944526195526123
office supply,carrot,0.30942970514297485
office supply,table,0.30936533212661743
office supply,defibrillator,0.308666855096817
office supply,french fries,0.30803942680358887
office supply,soy sauce,0.3080374002456665
office supply,toad,0.3079468011856079
office supply,statue,0.3079116642475128
office supply,penlight,0.30730998516082764
office supply,lingerie,0.30721914768218994
office supply,camper,0.3067706823348999
office supply,seatbelt,0.3065474033355713
office supply,catapult,0.306520938873291
office supply,mashed potato,0.3064759373664856
office supply,bean,0.30617794394493103
office supply,laptop,0.30544066429138184
office supply,vacuum,0.3046962022781372
office supply,handkerchief,0.30466988682746887
office supply,skewer,0.30418384075164795
office supply,yacht,0.3039987087249756
office supply,cake,0.303622305393219
office supply,organ,0.3036215305328369
office supply,spinach,0.30337056517601013
office supply,rice,0.3030396103858948
office supply,chessboard,0.303020715713501
office supply,stroller,0.30299800634384155
office supply,motorcycle,0.3020288944244385
office supply,rollerblade,0.3013153374195099
office supply,cordon bleu,0.300625205039978
office supply,milkshake,0.29988065361976624
office supply,pantsuit,0.2998383939266205
office supply,slipper,0.2991515100002289
office supply,cardinal,0.299078106880188
office supply,dessert,0.29889893531799316
office supply,brussels sprouts,0.2986867427825928
office supply,insole,0.2986556887626648
office supply,anteater,0.29753172397613525
office supply,vase,0.2974129319190979
office supply,triangle,0.2973276376724243
office supply,coat,0.29700443148612976
office supply,vial,0.29648369550704956
office supply,snack,0.2964651584625244
office supply,cupcake,0.29589933156967163
office supply,aquarium,0.29584455490112305
office supply,purse,0.2953100800514221
office supply,cup,0.2951854467391968
office supply,jacket,0.29441654682159424
office supply,meatloaf,0.2943602204322815
office supply,eggbeater,0.2940756678581238
office supply,backgammon,0.2940370440483093
office supply,beanie,0.29362252354621887
office supply,jelly bean,0.2934108376502991
office supply,scraper,0.2931712567806244
office supply,hotdog,0.29308652877807617
office supply,blouse,0.29289692640304565
office supply,teddy bear,0.29245108366012573
office supply,canoe,0.2924395501613617
office supply,calculator,0.2910451889038086
office supply,cat,0.29076850414276123
office supply,birdcage,0.2904930114746094
office supply,toga,0.28978222608566284
office supply,bug,0.289750874042511
office supply,bassoon,0.28950873017311096
office supply,shorts,0.28944092988967896
office supply,amplifier,0.2887774705886841
office supply,orange,0.2887309789657593
office supply,goose,0.28867480158805847
office supply,coil,0.28862467408180237
office supply,ukulele,0.2886114716529846
office supply,dog,0.28846776485443115
office supply,highlighter,0.2883857488632202
office supply,barnacle,0.28835219144821167
office supply,faucet,0.28834250569343567
office supply,pickax,0.28820914030075073
office supply,binder,0.2881470024585724
office supply,wheat,0.28813838958740234
office supply,windshield wiper,0.28803539276123047
office supply,airplane,0.2879426181316376
office supply,coaster,0.2877989411354065
office supply,switch,0.28740835189819336
office supply,horse,0.28739404678344727
office supply,seaweed,0.2869277000427246
office supply,latch,0.2867240309715271
office supply,hula hoop,0.28625017404556274
office supply,salad,0.2860049307346344
office supply,missile,0.28594276309013367
office supply,drum,0.28592556715011597
office supply,corset,0.2858659029006958
office supply,pitcher,0.2858198881149292
office supply,nut,0.2856658101081848
office supply,bowler hat,0.28543925285339355
office supply,piecrust,0.28511375188827515
office supply,punch,0.28500401973724365
office supply,stool,0.28490519523620605
office supply,lampshade,0.2843305766582489
office supply,cart,0.28429168462753296
office supply,praying mantis,0.28403913974761963
office supply,ladybug,0.2838878929615021
office supply,pistachio,0.283395379781723
office supply,chalkboard,0.28318196535110474
office supply,ring,0.28258341550827026
office supply,duct,0.2825612425804138
office supply,bread,0.28253230452537537
office supply,mosquito,0.2817951440811157
office supply,clasp,0.2817853093147278
office supply,chipmunk,0.2815295457839966
office supply,submarine,0.28144052624702454
office supply,pinwheel,0.2812834680080414
office supply,webcam,0.2803065776824951
office supply,comb,0.28030073642730713
office supply,pitchfork,0.2802066206932068
office supply,maple syrup,0.2801743149757385
office supply,scrambled egg,0.28003954887390137
office supply,cashew,0.27975690364837646
office supply,corsage,0.2796161472797394
office supply,beer,0.2785211205482483
office supply,curry,0.2784830331802368
office supply,yolk,0.2784591317176819
office supply,prune,0.2779238224029541
office supply,file,0.277851939201355
office supply,brass knuckles,0.2778417766094208
office supply,wrench,0.2775208652019501
office supply,skateboard,0.2773289084434509
office supply,airbag,0.27719801664352417
office supply,berry,0.27597159147262573
office supply,donut,0.27558574080467224
office supply,chariot,0.27535659074783325
office supply,clove,0.27532142400741577
office supply,eclair,0.27527156472206116
office supply,casserole,0.27516722679138184
office supply,calf,0.27504146099090576
office supply,pinecone,0.27498742938041687
office supply,subway,0.27434787154197693
office supply,tank,0.2738538980484009
office supply,veil,0.2735068202018738
office supply,toothbrush,0.27320942282676697
office supply,oven,0.2731640338897705
office supply,eagle,0.27309003472328186
office supply,swimsuit,0.27266043424606323
office supply,hairdryer,0.2726399600505829
office supply,rocket,0.27263227105140686
office supply,lip balm,0.2725440561771393
office supply,cream cheese,0.2721841037273407
office supply,guinea pig,0.27190348505973816
office supply,odometer,0.2718949317932129
office supply,tree,0.27182936668395996
office supply,wallpaper,0.2712584137916565
office supply,magnifier,0.2711468040943146
office supply,key,0.27041739225387573
office supply,ladle,0.26993173360824585
office supply,bench,0.26992282271385193
office supply,popsicle,0.2698354423046112
office supply,stiletto,0.2695562243461609
office supply,flatiron,0.2693077325820923
office supply,panties,0.26895660161972046
office supply,screwdriver,0.2687445878982544
office supply,figurine,0.2682185769081116
office supply,firetruck,0.26802170276641846
office supply,earwig,0.2678832411766052
office supply,tostada,0.2675005793571472
office supply,cuckoo clock,0.2674221992492676
office supply,watermelon,0.26706984639167786
office supply,anklet,0.2669108510017395
office supply,hood,0.2668576240539551
office supply,gauze,0.26684141159057617
office supply,raccoon,0.266757607460022
office supply,granola,0.26668286323547363
office supply,catfish,0.266532301902771
office supply,pillow,0.26609912514686584
office supply,windshield,0.26567503809928894
office supply,pickle,0.26549503207206726
office supply,peeler,0.2651866674423218
office supply,raisin,0.265182763338089
office supply,artichoke,0.2651345729827881
office supply,fruit,0.2651122808456421
office supply,airboat,0.2650211751461029
office supply,saltshaker,0.26451772451400757
office supply,pesto,0.2641804814338684
office supply,grain,0.2637471556663513
office supply,salami,0.2634498178958893
office supply,shredder,0.26295986771583557
office supply,rug,0.26265162229537964
office supply,pinball,0.2624224126338959
office supply,fruitcake,0.26186370849609375
office supply,wasp,0.26186349987983704
office supply,razor blade,0.26185089349746704
office supply,cello,0.2615102529525757
office supply,beet,0.2608063220977783
office supply,stamp,0.2600722014904022
office supply,cufflink,0.2595238983631134
office supply,creme brulee,0.2589726448059082
office supply,dollhouse,0.25861015915870667
office supply,throne,0.25810378789901733
office supply,lemonade,0.25793033838272095
office supply,nightshirt,0.2576165497303009
office supply,goat,0.257138729095459
office supply,worm,0.256891667842865
office supply,brake,0.2568250596523285
office supply,beetle,0.25640159845352173
office supply,crown,0.2564014792442322
office supply,fly,0.2562486529350281
office supply,timer,0.25615426898002625
office supply,seagull,0.25589635968208313
office supply,eel,0.25561824440956116
office supply,squirrel,0.25547659397125244
office supply,panther,0.25539499521255493
office supply,goblet,0.2553372383117676
office supply,necklace,0.2551874816417694
office supply,gyroscope,0.25492042303085327
office supply,tie,0.25443828105926514
office supply,screen,0.2544323801994324
office supply,coffin,0.25369367003440857
office supply,alligator,0.2534596621990204
office supply,dirt bike,0.25340747833251953
office supply,cheetah,0.2529565989971161
office supply,frame,0.2529315948486328
office supply,orchid,0.2528972029685974
office supply,snowsuit,0.2527748644351959
office supply,shuffleboard,0.2527676820755005
office supply,cockatoo,0.2524883449077606
office supply,grinder,0.2524118721485138
office supply,omelet,0.2523591220378876
office supply,helmet,0.2522754371166229
office supply,beanbag,0.25222522020339966
office supply,waffle iron,0.2521110773086548
office supply,ambulance,0.2518506944179535
office supply,stove,0.2514883279800415
office supply,incubator,0.2510010004043579
office supply,visor,0.25072571635246277
office supply,gearshift,0.250568151473999
office supply,mulberry,0.2504367232322693
office supply,wedge,0.2501031756401062
office supply,walker,0.24848084151744843
office supply,ball,0.24845430254936218
office supply,drill,0.2479855716228485
office supply,loincloth,0.247951477766037
office supply,groundhog,0.2477642148733139
office supply,tamale,0.24729110300540924
office supply,piglet,0.24630025029182434
office supply,sauce,0.24588893353939056
office supply,bucket,0.2457645833492279
office supply,jukebox,0.2456967830657959
office supply,dart,0.24539539217948914
office supply,grapevine,0.24499481916427612
office supply,weed,0.24457921087741852
office supply,humvee,0.24428020417690277
office supply,jumpsuit,0.24395334720611572
office supply,folder,0.2436853051185608
office supply,beaker,0.24350087344646454
office supply,fishbowl,0.24312973022460938
office supply,wheel,0.2429950088262558
office supply,toothpick,0.24281369149684906
office supply,crate,0.24272945523262024
office supply,mushroom,0.24229323863983154
office supply,rollerskate,0.24227800965309143
office supply,gear,0.24189865589141846
office supply,wind chimes,0.24189382791519165
office supply,cranberry,0.2414311170578003
office supply,bell pepper,0.2411177158355713
office supply,tomato,0.24102485179901123
office supply,coconut,0.24096795916557312
office supply,glue,0.2409127652645111
office supply,tupperware,0.24064208567142487
