premise,conclusion,hypernymy,similarity_raw,similarity_binary,premise_form,conclusion_form
office supply,hedgehog,no,0.10377046465873718,low,office supplies,hedgehogs
outerwear,coverall,yes,0.8097973465919495,high,outerwear,coveralls
electronic device,vending machine,yes,0.5767319202423096,high,electronic devices,vending machines
clothing,t-shirt,yes,0.790603756904602,high,clothing,t-shirts
water vehicle,torpedo,yes,0.7485849261283875,low,water vehicles,torpedoes
food,cake,yes,0.7648696899414062,high,food,cakes
vehicle,cheesecake,no,0.10751017183065414,low,vehicles,cheesecake
weapon,letter opener,no,0.7380901575088501,high,weapons,letter openers
kitchen tool,antelope,no,0.09574225544929504,low,kitchen tools,antelopes
food,french fries,yes,0.7953926920890808,high,food,french fries
food,vegetable,yes,0.7916086316108704,high,food,vegetables
mammal,bottle,no,0.10342922806739807,low,mammals,bottles
breakfast,egg roll,no,0.8827961087226868,high,breakfasts,egg rolls
breakfast,trident,no,0.10473335534334183,low,breakfasts,tridents
medical equipment,sling,yes,0.7047287225723267,high,medical equipment,slings
clothing,tortellini,no,0.1574927568435669,low,clothing,tortellini
kitchen equipment,burner,yes,0.8040868639945984,high,kitchen equipment,burners
dessert,clipper,no,0.27733761072158813,low,desserts,clippers
container,coop,yes,0.7367877960205078,high,containers,coops
vegetable,pistachio,no,0.8510459661483765,high,vegetables,pistachios
animal,goat,yes,0.8786910772323608,high,animals,goats
water vehicle,boat,yes,0.9448282122612,high,water vehicles,boats
electronic device,mouse,yes,0.7379463315010071,high,electronic devices,mice
jewelry,mongoose,no,0.09581808745861053,low,jewelry,mongooses
garden tool,shovel,yes,0.8294634819030762,high,garden tools,shovels
women's clothing,tuxedo,no,0.8937483429908752,high,women's clothes,tuxedoes
insect,moth,yes,0.8950249552726746,high,insects,moths
mammal,skunk,yes,0.9122533202171326,high,mammals,skunks
accessory,mitten,yes,0.753671407699585,low,accessories,mittens
container,biscuit,no,0.11195182800292969,low,containers,biscuits
auto part,car seat,yes,0.7346084713935852,high,auto parts,car seats
food,patty,yes,0.7901415824890137,high,food,patties
tool,mop,yes,0.7412183284759521,high,tools,mops
seafood,octopus,yes,0.7184764742851257,high,seafood,octopus
vehicle,cruise ship,no,0.8835707306861877,high,vehicles,cruise ships
food,lab coat,no,0.14588288962841034,low,food,lab coats
sea animal,stingray,yes,0.885235607624054,high,sea animals,stingrays
animal,razor,no,0.1238919273018837,low,animals,razors
tool,polisher,yes,0.7885170578956604,high,tools,polishers
furniture,step stool,yes,0.8248819708824158,high,furniture,step stools
animal,raft,no,0.4991450905799866,high,animals,rafts
tool,shelf,no,0.7243946194648743,high,tools,shelves
vehicle,generator,no,0.7202725410461426,high,vehicles,generators
accessory,lamb chop,no,0.1433744877576828,low,accessories,lamb chops
breakfast,tortilla,no,0.8836253881454468,high,breakfasts,tortillas
clothing,cherry,no,0.1561119109392166,low,clothing,cherries
home decor,christmas tree,yes,0.5726616382598877,high,home decor,christmas trees
tool,mallet,yes,0.8735703825950623,high,tools,mallets
mammal,flamingo,no,0.8766832947731018,high,mammals,flamingoes
food,sardine,yes,0.6728178858757019,high,food,sardines
food,pickle,yes,0.7703571319580078,high,food,pickles
container,measuring cup,yes,0.2738005816936493,low,containers,measuring cups
food,pinecone,no,0.4648829400539398,high,food,pinecones
mammal,hummingbird,no,0.8604171872138977,high,mammals,hummingbirds
toy,costume,no,0.8509552478790283,high,toys,costumes
clothing,spareribs,no,0.15376755595207214,low,clothing,spareribs
jewelry,mole,no,0.09388940036296844,low,jewelry,moles
tool,nail clippers,yes,0.8312161564826965,high,tools,nail clippers
food,soy sauce,yes,0.6247766613960266,high,food,soy sauce
animal,swan,yes,0.8621556162834167,high,animals,swans
garden tool,chainsaw,yes,0.7641962170600891,low,garden tools,chainsaws
mammal,chipmunk,yes,0.9308419227600098,high,mammals,chipmunks
accessory,headband,yes,0.8069813251495361,high,accessories,headbands
fruit,brussels sprouts,no,0.8841922879219055,high,fruits,brussels sprouts
animal,hummingbird,yes,0.8566470146179199,high,animals,hummingbirds
seafood,squid,yes,0.9345872402191162,high,seafood,squids
office supply,letter opener,no,0.7183622717857361,high,office supplies,letter openers
container,subway,no,0.7946956753730774,high,containers,subways
furniture,bunkbed,yes,0.8289499282836914,high,furniture,bunkbeds
seafood,shark,yes,0.644672691822052,high,seafood,sharks
tool,nail clippers,no,0.8312161564826965,high,tools,nail clippers
container,boar,no,0.10520697385072708,low,containers,boars
food,radio,no,0.13740013539791107,low,food,radios
clothing,leggings,yes,0.8670275807380676,high,clothing,leggings
container,birdcage,yes,0.6356216073036194,low,containers,birdcages
mammal,laptop,no,0.10400360822677612,low,mammals,laptops
tool,tank,yes,0.7393974661827087,high,tools,tanks
animal,raccoon,yes,0.887534499168396,high,animals,raccoons
food,tostada,yes,0.7972403764724731,high,food,tostadas
food,tie,no,0.13566836714744568,low,food,ties
mammal,earring,no,0.1036086156964302,low,mammals,earrings
headwear,shawl,no,0.8072525262832642,high,headwear,shawls
insect,fly,yes,0.9293708205223083,high,insects,flies
vehicle,arugula,no,0.10953963547945023,high,vehicles,arugula
kitchen tool,scoop,yes,0.8355182409286499,high,kitchen tools,scoops
toiletry,paintbrush,no,0.6611924171447754,high,toiletries,paintbrushes
animal,hyena,yes,0.87397700548172,high,animals,hyenas
vehicle,submarine,yes,0.8120377659797668,high,vehicles,submarines
tool,rack,no,0.7165495753288269,high,tools,racks
vegetable,berry,no,0.8467801809310913,high,vegetables,berries
headwear,helmet,yes,0.7380841374397278,low,headwear,helmets
tool,cougar,no,0.09332195669412613,low,tools,cougars
breakfast,granola,yes,0.7452937364578247,low,breakfasts,granola
animal,goldfish,yes,0.7894189357757568,high,animals,goldfish
electronic device,rooster,no,0.11108782142400742,low,electronic devices,roosters
mammal,toothbrush,no,0.10184997320175171,low,mammals,toothbrushes
vegetable,onion,yes,0.8466076254844666,high,vegetables,onions
medical equipment,brace,yes,0.6297765374183655,high,medical equipment,braces
food,clover,no,0.502124011516571,high,food,clovers
dessert,sundae,yes,0.8913286924362183,high,desserts,sundaes
mammal,rat,yes,0.9336038827896118,high,mammals,rats
plant,pea,no,0.8764992952346802,high,plants,peas
outerwear,cake mix,no,0.13425126671791077,low,outerwear,cake mixes
vehicle,forklift,yes,0.8414978981018066,high,vehicles,forklifts
toy,balloon,yes,0.7943184971809387,high,toys,balloons
animal,aloe,no,0.46956467628479004,high,animals,aloe
food,cauliflower,yes,0.8002854585647583,high,food,cauliflowers
mammal,dolphin,yes,0.8277188539505005,high,mammals,dolphins
food,food processor,no,0.46266257762908936,high,food,food processors
candy,licorice,yes,0.8746898174285889,high,candy,licorice
clothing,moccasin,yes,0.7334986329078674,high,clothing,moccasins
office supply,arugula,no,0.1039656400680542,low,office supplies,arugula
animal,seaweed,no,0.5636898875236511,high,animals,seaweeds
food,bok choy,no,0.7345308065414429,high,food,bok choys
bird,duckling,yes,0.8781428933143616,high,birds,ducklings
bird,skunk,no,0.8736343383789062,high,birds,skunks
footwear,shoe,yes,0.908976137638092,high,footwear,shoes
musical instrument,cello,yes,0.9004238843917847,high,musical instruments,cellos
school supply,pizza,no,0.11382672935724258,low,school supplies,pizzas
animal,rack,no,0.12599022686481476,low,animals,racks
tool,hook,no,0.7758458256721497,high,tools,hooks
food,gumball,yes,0.6563199162483215,high,food,gumballs
electronic device,snake,no,0.11112815141677856,low,electronic devices,snakes
auto part,airbag,yes,0.7549821138381958,high,auto parts,airbags
home decor,doorknocker,yes,0.4894149601459503,low,home decor,doorknockers
clothing,polo shirt,no,0.841214120388031,high,clothing,polo shirts
mammal,clasp,no,0.10221950709819794,low,mammals,clasps
electronic device,toaster oven,yes,0.7706307172775269,high,electronic devices,toaster ovens
animal,skunk,yes,0.8792458772659302,high,animals,skunks
vehicle,space shuttle,no,0.8044834136962891,high,vehicles,space shuttles
furniture,drawer,no,0.8232165575027466,high,furniture,drawers
musical instrument,catfish,no,0.10883792489767075,low,musical instruments,catfish
home decor,candlestick,yes,0.5726669430732727,high,home decor,candlesticks
weapon,pickax,yes,0.8031959533691406,high,weapons,pickaxes
fruit,strawberry,yes,0.8876675963401794,high,fruits,strawberries
food,cow,no,0.4374994933605194,high,food,cows
women's clothing,boa,yes,0.8918555974960327,high,women's clothes,boas
bird,chipmunk,no,0.8806976079940796,high,birds,chipmunks
candy,candy,yes,1.0,high,candy,candy
office supply,file,no,0.7687708735466003,high,office supplies,files
jewelry,urn,no,0.823066234588623,high,jewelry,urns
dessert,chocolate,yes,0.8180249929428101,low,desserts,chocolates
musical instrument,banjo,yes,0.9151923060417175,high,musical instruments,banjoes
electronic device,cockatoo,no,0.1159534901380539,low,electronic devices,cockatoos
electronic device,light switch,no,0.6799436807632446,high,electronic devices,light switches
fastener,velcro,yes,0.633394181728363,low,fasteners,velcros
mammal,meerkat,yes,0.9231566190719604,high,mammals,meerkats
drink,juice,yes,0.9401845335960388,high,drinks,juices
clothing,hat,yes,0.770395815372467,high,clothing,hats
tool,basil,no,0.10050231963396072,low,tools,basil
animal,latch,no,0.11621883511543274,low,animals,latches
condiment,sauce,yes,0.7744897603988647,low,condiments,sauces
mammal,boar,yes,0.9251813292503357,high,mammals,boars
fruit,blueberry,yes,0.8362458348274231,high,fruits,blueberries
vegetable,sprouts,yes,0.81206876039505,high,vegetables,sprouts
game,jigsaw puzzle,yes,0.8787069320678711,high,games,jigsaw puzzles
livestock,amplifier,no,0.09451675415039062,low,livestocks,amplifiers
musical instrument,trombone,yes,0.9406842589378357,high,musical instruments,trombones
clothing,slipper,yes,0.7866641879081726,high,clothing,slippers
mammal,coyote,yes,0.924033522605896,high,mammals,coyotes
medical equipment,defibrillator,yes,0.609665036201477,high,medical equipment,defibrillators
plant,rhubarb,no,0.8655785322189331,high,plants,rhubarbs
toiletry,marker,no,0.6600266098976135,high,toiletries,markers
food,maple syrup,no,0.6233798265457153,high,food,maple syrup
food,dumpster,no,0.13861975073814392,low,food,dumpsters
medical equipment,skunk,no,0.11872792989015579,low,medical equipment,skunks
food,cable,no,0.1415216028690338,low,food,cables
accessory,coat,no,0.795508623123169,high,accessories,coats
vegetable,parsley,yes,0.833306074142456,high,vegetables,parsley
accessory,eye patch,yes,0.7208399176597595,low,accessories,eye patches
food,spinach,yes,0.7146269679069519,high,food,spinach
furniture,shelf,yes,0.7006655335426331,high,furniture,shelves
drink,lemonade,yes,0.9385351538658142,high,drinks,lemonades
food,rolling pin,no,0.48068660497665405,high,food,rolling pins
tool,egg roll,no,0.09582322090864182,low,tools,egg rolls
furniture,stir fry,no,0.11595646291971207,low,furniture,stir fry
tool,curling iron,yes,0.7331238985061646,high,tools,curling irons
furniture,shark,no,0.1176319494843483,low,furniture,sharks
drink,eggnog,yes,0.924336314201355,high,drinks,eggnog
food,pepper mill,no,0.47346407175064087,high,food,pepper mills
container,kitten,no,0.1130887046456337,low,containers,kittens
plant,television,no,0.08242650330066681,low,plants,televisions
clothing,eye patch,no,0.7316383123397827,high,clothing,eye patches
container,jug,yes,0.37748315930366516,low,containers,jugs
accessory,scarf,yes,0.7680743336677551,high,accessories,scarves
food,pineapple,yes,0.7469836473464966,high,food,pineapples
electronic device,tarantula,no,0.10890428721904755,low,electronic devices,tarantulas
food,broccoli,yes,0.7878267765045166,high,food,broccoli
protective clothing,life jacket,yes,0.5041244029998779,high,protective clothing,life jackets
mammal,freezer,no,0.10121623426675797,low,mammals,freezers
animal,chihuahua,yes,0.8679682016372681,high,animals,chihuahuas
food,hamburger,yes,0.7868781089782715,high,food,hamburgers
clothing,bandana,yes,0.7951585054397583,high,clothing,bandanas
animal,ferret,yes,0.8678788542747498,high,animals,ferrets
footwear,plaster cast,no,0.8697690963745117,high,footwear,plaster casts
kitchen tool,tweezers,no,0.7327483296394348,high,kitchen tools,tweezers
mammal,giraffe,yes,0.8947498798370361,high,mammals,giraffes
fruit,orange,yes,0.8880140781402588,high,fruits,oranges
kitchen tool,trowel,no,0.7597857117652893,high,kitchen tools,trowels
accessory,belt buckle,yes,0.6829661726951599,low,accessories,belt buckles
tool,rolling pin,no,0.7153165936470032,high,tools,rolling pins
food,scalpel,no,0.1421840786933899,low,food,scalpels
food,pudding,yes,0.754703164100647,high,food,pudding
fastener,screw,yes,0.7495166659355164,high,fasteners,screws
tool,peeler,yes,0.8506985902786255,high,tools,peelers
bird,blender,no,0.08488105237483978,low,birds,blenders
weapon,rifle,yes,0.8455970287322998,high,weapons,rifles
drink,pug,no,0.11682061105966568,low,drinks,pugs
musical instrument,triangle,yes,0.8535459637641907,high,musical instruments,triangles
auto part,exhaust pipe,yes,0.7079782485961914,high,auto parts,exhaust pipes
plant,sunflower,yes,0.8856624364852905,high,plants,sunflowers
clothing,snowsuit,yes,0.8335532546043396,high,clothing,snowsuits
electronic device,gear,no,0.6505729556083679,high,electronic devices,gears
breakfast,quad,no,0.10922755300998688,low,breakfasts,quads
animal,squirrel,yes,0.8778818845748901,high,animals,squirrels
food,beet,yes,0.7656245827674866,high,food,beets
livestock,rooster,yes,0.9191981554031372,high,livestocks,roosters
condiment,maple syrup,yes,0.7257740497589111,low,condiments,maple syrup
weapon,brass knuckles,yes,0.7399432063102722,high,weapons,brass knuckles
weapon,poker,no,0.7312383055686951,high,weapons,pokers
auto part,hearse,no,0.7903119921684265,high,auto parts,hearses
animal,iguana,yes,0.8689919710159302,high,animals,iguanas
home decor,cuckoo clock,no,0.6412760615348816,high,home decor,cuckoo clocks
container,wine cooler,yes,0.27712634205818176,low,containers,wine coolers
mammal,pig,yes,0.9142141342163086,high,mammals,pigs
food,gyro,yes,0.8053513169288635,high,food,gyros
toiletry,curling iron,yes,0.7043750882148743,high,toiletries,curling irons
vegetable,kiwi,no,0.8676961064338684,high,vegetables,kiwis
livestock,pony,no,0.9389814734458923,high,livestocks,ponies
mammal,hamster,yes,0.9037066102027893,high,mammals,hamsters
vehicle,pretzel,no,0.1075834259390831,low,vehicles,pretzels
vegetable,potato,yes,0.8437797427177429,high,vegetables,potatoes
auto part,calzone,no,0.09277717024087906,low,auto parts,calzones
food,taillight,no,0.12631596624851227,low,food,taillights
clothing,bowler hat,yes,0.7703153491020203,high,clothing,bowler hats
container,wine bottle,yes,0.3101716935634613,low,containers,wine bottles
tool,gasket,no,0.7893344163894653,high,tools,gaskets
kitchen tool,mixer,no,0.7587112784385681,high,kitchen tools,mixers
animal,pineapple,no,0.4727775454521179,high,animals,pineapples
